purchase_order_id,purchase_order_item_no,quantity,delivery_date,product_id,product_version,created_date_time,modified_date_time,unit_id,unit,status_id,status
236014,70,200000.0,2010-02-28 00:00:00.0000000 +01:00,91900143,1,2009-11-24 11:24:00.0000000 +00:00,2010-01-25 08:25:03.0000000 +00:00,40.0,KG,2,Closed
236014,80,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900146,1,2009-11-24 11:24:00.0000000 +00:00,2010-01-25 08:25:04.0000000 +00:00,40.0,KG,2,Closed
236014,90,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900160,1,2009-11-24 11:24:00.0000000 +00:00,2010-01-25 08:25:09.0000000 +00:00,40.0,KG,2,Closed
236014,100,50000.0,2010-02-28 00:00:00.0000000 +01:00,91900302,1,2009-11-24 11:24:00.0000000 +00:00,2010-01-25 08:25:10.0000000 +00:00,40.0,KG,2,Closed
236014,110,50000.0,2010-02-28 00:00:00.0000000 +01:00,91900330,1,2009-11-24 11:24:00.0000000 +00:00,2010-01-25 08:25:11.0000000 +00:00,40.0,KG,2,Closed
236014,120,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900871,1,2009-11-24 11:24:00.0000000 +00:00,2010-01-25 08:25:13.0000000 +00:00,40.0,KG,2,Closed
236014,130,200000.0,2010-03-31 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:16.0000000 +00:00,40.0,KG,2,Closed
236014,140,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:17.0000000 +00:00,40.0,KG,2,Closed
236014,150,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:19.0000000 +00:00,40.0,KG,2,Closed
236014,160,50000.0,2010-03-31 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:20.0000000 +00:00,40.0,KG,2,Closed
236014,170,50000.0,2010-03-31 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:23.0000000 +00:00,40.0,KG,2,Closed
236014,180,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:24.0000000 +00:00,40.0,KG,2,Closed
236014,190,200000.0,2010-04-30 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:26.0000000 +00:00,40.0,KG,2,Closed
236014,200,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:27.0000000 +00:00,40.0,KG,2,Closed
236014,210,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:24:01.0000000 +00:00,2010-01-25 08:25:31.0000000 +00:00,40.0,KG,2,Closed
236014,220,50000.0,2010-04-30 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:33.0000000 +00:00,40.0,KG,2,Closed
236014,230,50000.0,2010-04-30 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:36.0000000 +00:00,40.0,KG,2,Closed
236014,240,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:38.0000000 +00:00,40.0,KG,2,Closed
236014,250,200000.0,2010-05-31 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:41.0000000 +00:00,40.0,KG,2,Closed
236014,260,1000.0,2010-05-31 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:42.0000000 +00:00,40.0,KG,2,Closed
236014,270,1000.0,2010-05-31 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:43.0000000 +00:00,40.0,KG,2,Closed
236014,280,50000.0,2010-05-31 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:45.0000000 +00:00,40.0,KG,2,Closed
236014,290,50000.0,2010-05-31 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:48.0000000 +00:00,40.0,KG,2,Closed
236014,300,1000.0,2010-05-31 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:49.0000000 +00:00,40.0,KG,2,Closed
236014,310,200000.0,2010-06-30 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:24:02.0000000 +00:00,2010-01-25 08:25:51.0000000 +00:00,40.0,KG,2,Closed
236014,320,1000.0,2010-06-30 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:24:03.0000000 +00:00,2010-01-25 08:25:52.0000000 +00:00,40.0,KG,2,Closed
236014,330,1000.0,2010-06-30 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:24:03.0000000 +00:00,2010-01-25 08:25:55.0000000 +00:00,40.0,KG,2,Closed
236014,340,50000.0,2010-06-30 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:24:03.0000000 +00:00,2010-01-25 08:25:56.0000000 +00:00,40.0,KG,2,Closed
236014,350,50000.0,2010-06-30 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:24:03.0000000 +00:00,2010-01-25 08:25:58.0000000 +00:00,40.0,KG,2,Closed
236014,360,1000.0,2010-06-30 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:24:03.0000000 +00:00,2010-01-25 08:26:00.0000000 +00:00,40.0,KG,2,Closed
236016,10,150000.0,2010-01-31 00:00:00.0000000 +01:00,91900143,1,2009-11-24 11:34:00.0000000 +00:00,2011-03-16 10:54:50.0000000 +00:00,40.0,KG,2,Closed
236016,20,1000.0,2010-01-31 00:00:00.0000000 +01:00,91900146,1,2009-11-24 11:34:00.0000000 +00:00,2011-03-16 10:54:51.0000000 +00:00,40.0,KG,2,Closed
236016,30,1000.0,2010-01-31 00:00:00.0000000 +01:00,91900160,1,2009-11-24 11:34:01.0000000 +00:00,2011-03-16 10:54:52.0000000 +00:00,40.0,KG,2,Closed
236016,40,70000.0,2010-01-31 00:00:00.0000000 +01:00,91900302,1,2009-11-24 11:34:01.0000000 +00:00,2011-03-16 10:54:56.0000000 +00:00,40.0,KG,2,Closed
236016,50,70000.0,2010-01-31 00:00:00.0000000 +01:00,91900330,1,2009-11-24 11:34:01.0000000 +00:00,2011-03-16 10:54:57.0000000 +00:00,40.0,KG,2,Closed
236016,60,1000.0,2010-01-31 00:00:00.0000000 +01:00,91900871,1,2009-11-24 11:34:01.0000000 +00:00,2011-03-16 10:55:00.0000000 +00:00,40.0,KG,2,Closed
236016,70,100000.0,2010-02-28 00:00:00.0000000 +01:00,91900143,1,2009-11-24 11:44:03.0000000 +00:00,2011-03-16 10:55:01.0000000 +00:00,40.0,KG,2,Closed
236016,80,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900146,1,2009-11-24 11:44:03.0000000 +00:00,2011-03-16 10:55:04.0000000 +00:00,40.0,KG,2,Closed
236016,90,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900160,1,2009-11-24 11:44:03.0000000 +00:00,2011-03-16 10:55:25.0000000 +00:00,40.0,KG,2,Closed
236016,100,50000.0,2010-02-28 00:00:00.0000000 +01:00,91900302,1,2009-11-24 11:44:03.0000000 +00:00,2011-03-16 10:55:28.0000000 +00:00,40.0,KG,2,Closed
236016,110,50000.0,2010-02-28 00:00:00.0000000 +01:00,91900330,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 10:55:05.0000000 +00:00,40.0,KG,2,Closed
236016,120,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900871,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 10:55:07.0000000 +00:00,40.0,KG,2,Closed
236016,130,2603.0,2010-03-31 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 10:55:10.0000000 +00:00,40.0,KG,2,Closed
236016,140,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 10:55:18.0000000 +00:00,40.0,KG,2,Closed
236016,150,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 11:00:29.0000000 +00:00,40.0,KG,2,Closed
236016,160,50000.0,2010-03-31 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 11:00:37.0000000 +00:00,40.0,KG,2,Closed
236016,170,50000.0,2010-03-31 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 10:55:30.0000000 +00:00,40.0,KG,2,Closed
236016,180,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 10:55:31.0000000 +00:00,40.0,KG,2,Closed
236016,190,150000.0,2010-04-30 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:44:04.0000000 +00:00,2011-03-16 10:55:32.0000000 +00:00,40.0,KG,2,Closed
236016,200,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:35.0000000 +00:00,40.0,KG,2,Closed
236016,210,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:36.0000000 +00:00,40.0,KG,2,Closed
236016,220,30000.0,2010-04-30 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:37.0000000 +00:00,40.0,KG,2,Closed
236016,230,25000.0,2010-04-30 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:38.0000000 +00:00,40.0,KG,2,Closed
236016,240,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 11:00:40.0000000 +00:00,40.0,KG,2,Closed
236016,250,100000.0,2010-05-31 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 11:00:43.0000000 +00:00,40.0,KG,2,Closed
236016,260,1000.0,2010-05-31 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:41.0000000 +00:00,40.0,KG,2,Closed
236016,270,1000.0,2010-05-31 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:42.0000000 +00:00,40.0,KG,2,Closed
236016,280,25000.0,2010-05-31 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:44.0000000 +00:00,40.0,KG,2,Closed
236016,290,25000.0,2010-05-31 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:44:05.0000000 +00:00,2011-03-16 10:55:48.0000000 +00:00,40.0,KG,2,Closed
236016,300,1000.0,2010-05-31 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:44:06.0000000 +00:00,2011-03-16 11:00:45.0000000 +00:00,40.0,KG,2,Closed
236016,310,25000.0,2010-06-30 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:44:06.0000000 +00:00,2011-03-16 11:00:49.0000000 +00:00,40.0,KG,2,Closed
236016,320,1000.0,2010-06-30 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:44:06.0000000 +00:00,2011-03-16 10:55:52.0000000 +00:00,40.0,KG,2,Closed
236016,330,1000.0,2010-06-30 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:44:06.0000000 +00:00,2011-03-16 10:55:53.0000000 +00:00,40.0,KG,2,Closed
236016,340,50000.0,2010-06-30 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:44:06.0000000 +00:00,2011-03-16 10:55:58.0000000 +00:00,40.0,KG,2,Closed
236016,350,50000.0,2010-06-30 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:44:06.0000000 +00:00,2011-03-16 10:56:07.0000000 +00:00,40.0,KG,2,Closed
236016,360,1000.0,2010-06-30 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:44:06.0000000 +00:00,2011-03-16 10:56:09.0000000 +00:00,40.0,KG,2,Closed
236016,370,100000.0,2010-02-28 00:00:00.0000000 +01:00,91900143,1,2010-02-22 08:39:49.0000000 +00:00,2011-03-16 11:00:55.0000000 +00:00,40.0,KG,2,Closed
236016,380,50000.0,2010-02-28 00:00:00.0000000 +01:00,91900302,1,2010-02-25 09:32:54.0000000 +00:00,2011-03-16 10:56:11.0000000 +00:00,40.0,KG,2,Closed
236016,390,50000.0,2010-02-28 00:00:00.0000000 +01:00,91900330,1,2010-02-25 09:32:54.0000000 +00:00,2011-03-16 10:56:12.0000000 +00:00,40.0,KG,2,Closed
236016,400,150000.0,2010-03-31 00:00:00.0000000 +02:00,91900143,1,2010-03-12 08:23:12.0000000 +00:00,2011-03-16 10:56:13.0000000 +00:00,40.0,KG,2,Closed
236016,410,82000.0,2010-04-30 00:00:00.0000000 +02:00,91900143,1,2010-04-29 08:45:40.0000000 +00:00,2011-03-16 10:56:18.0000000 +00:00,40.0,KG,2,Closed
236016,420,30000.0,2010-04-30 00:00:00.0000000 +02:00,91900302,1,2010-04-30 07:21:26.0000000 +00:00,2011-03-16 10:56:19.0000000 +00:00,40.0,KG,2,Closed
236016,430,25000.0,2010-04-30 00:00:00.0000000 +02:00,91900330,1,2010-04-30 07:21:26.0000000 +00:00,2011-03-16 10:56:20.0000000 +00:00,40.0,KG,2,Closed
236016,440,100000.0,2010-07-31 00:00:00.0000000 +02:00,91900143,1,2010-05-12 07:49:43.0000000 +00:00,2011-03-16 10:56:23.0000000 +00:00,40.0,KG,2,Closed
236016,450,1000.0,2010-07-31 00:00:00.0000000 +02:00,91900146,1,2010-05-12 07:49:43.0000000 +00:00,2011-03-16 10:56:26.0000000 +00:00,40.0,KG,2,Closed
236016,460,1000.0,2010-07-31 00:00:00.0000000 +02:00,91900160,1,2010-05-12 07:49:43.0000000 +00:00,2011-03-16 10:56:29.0000000 +00:00,40.0,KG,2,Closed
236016,470,20000.0,2010-07-31 00:00:00.0000000 +02:00,91900302,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:56:30.0000000 +00:00,40.0,KG,2,Closed
236016,480,20000.0,2010-07-31 00:00:00.0000000 +02:00,91900330,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:29.0000000 +00:00,40.0,KG,2,Closed
236016,490,1000.0,2010-07-31 00:00:00.0000000 +02:00,91900871,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:30.0000000 +00:00,40.0,KG,2,Closed
236016,500,100000.0,2010-08-31 00:00:00.0000000 +02:00,91900143,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:32.0000000 +00:00,40.0,KG,2,Closed
236016,510,1000.0,2010-08-31 00:00:00.0000000 +02:00,91900146,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:35.0000000 +00:00,40.0,KG,2,Closed
236016,520,1000.0,2010-08-31 00:00:00.0000000 +02:00,91900160,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:36.0000000 +00:00,40.0,KG,2,Closed
236016,530,50000.0,2010-08-31 00:00:00.0000000 +02:00,91900302,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:39.0000000 +00:00,40.0,KG,2,Closed
236016,540,50000.0,2010-08-31 00:00:00.0000000 +02:00,91900330,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:40.0000000 +00:00,40.0,KG,2,Closed
236016,550,1000.0,2010-08-31 00:00:00.0000000 +02:00,91900871,1,2010-05-12 07:49:44.0000000 +00:00,2011-03-16 10:57:43.0000000 +00:00,40.0,KG,2,Closed
236016,560,100000.0,2010-09-30 00:00:00.0000000 +02:00,91900143,1,2010-05-12 07:49:45.0000000 +00:00,2011-03-16 10:57:44.0000000 +00:00,40.0,KG,2,Closed
236016,570,1000.0,2010-09-30 00:00:00.0000000 +02:00,91900146,1,2010-05-12 07:49:45.0000000 +00:00,2011-03-16 10:57:46.0000000 +00:00,40.0,KG,2,Closed
236016,580,1000.0,2010-09-30 00:00:00.0000000 +02:00,91900160,1,2010-05-12 07:49:45.0000000 +00:00,2011-03-16 10:57:48.0000000 +00:00,40.0,KG,2,Closed
236016,590,50000.0,2010-09-30 00:00:00.0000000 +02:00,91900302,1,2010-05-12 07:49:45.0000000 +00:00,2011-03-16 10:57:51.0000000 +00:00,40.0,KG,2,Closed
236016,600,50000.0,2010-09-30 00:00:00.0000000 +02:00,91900330,1,2010-05-12 07:49:40.0000000 +00:00,2011-03-16 10:57:53.0000000 +00:00,40.0,KG,2,Closed
236016,610,1000.0,2010-09-30 00:00:00.0000000 +02:00,91900871,1,2010-05-12 07:49:37.0000000 +00:00,2011-03-16 10:57:57.0000000 +00:00,40.0,KG,2,Closed
236016,620,200000.0,2010-10-31 00:00:00.0000000 +02:00,91900143,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:57:59.0000000 +00:00,40.0,KG,2,Closed
236016,630,1000.0,2010-10-31 00:00:00.0000000 +02:00,91900146,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:58:00.0000000 +00:00,40.0,KG,2,Closed
236016,640,1000.0,2010-10-31 00:00:00.0000000 +02:00,91900160,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:58:01.0000000 +00:00,40.0,KG,2,Closed
236016,650,50000.0,2010-10-31 00:00:00.0000000 +02:00,91900302,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:58:04.0000000 +00:00,40.0,KG,2,Closed
236016,660,50000.0,2010-10-31 00:00:00.0000000 +02:00,91900330,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:58:05.0000000 +00:00,40.0,KG,2,Closed
236016,670,1000.0,2010-10-31 00:00:00.0000000 +02:00,91900871,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:58:08.0000000 +00:00,40.0,KG,2,Closed
236016,680,500000.0,2010-11-30 00:00:00.0000000 +01:00,91900143,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:58:10.0000000 +00:00,40.0,KG,2,Closed
236016,690,1000.0,2010-11-30 00:00:00.0000000 +01:00,91900146,1,2010-05-12 07:49:38.0000000 +00:00,2011-03-16 10:58:12.0000000 +00:00,40.0,KG,2,Closed
236016,700,1000.0,2010-11-30 00:00:00.0000000 +01:00,91900160,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 11:00:14.0000000 +00:00,40.0,KG,2,Closed
236016,710,500000.0,2010-11-30 00:00:00.0000000 +01:00,91900302,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 11:00:16.0000000 +00:00,40.0,KG,2,Closed
236016,720,500000.0,2010-11-30 00:00:00.0000000 +01:00,91900330,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 11:00:18.0000000 +00:00,40.0,KG,2,Closed
236016,730,1000.0,2010-11-30 00:00:00.0000000 +01:00,91900871,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 11:01:03.0000000 +00:00,40.0,KG,2,Closed
236016,740,100000.0,2010-12-31 00:00:00.0000000 +01:00,91900143,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 10:58:15.0000000 +00:00,40.0,KG,2,Closed
236016,750,1000.0,2010-12-31 00:00:00.0000000 +01:00,91900146,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 10:58:17.0000000 +00:00,40.0,KG,2,Closed
236016,760,1000.0,2010-12-31 00:00:00.0000000 +01:00,91900160,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 10:58:22.0000000 +00:00,40.0,KG,2,Closed
236016,770,50000.0,2010-12-31 00:00:00.0000000 +01:00,91900302,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 10:58:23.0000000 +00:00,40.0,KG,2,Closed
236016,780,50000.0,2010-12-31 00:00:00.0000000 +01:00,91900330,1,2010-05-12 07:49:39.0000000 +00:00,2011-03-16 10:58:26.0000000 +00:00,40.0,KG,2,Closed
236016,790,1000.0,2010-12-31 00:00:00.0000000 +01:00,91900871,1,2010-05-12 07:49:40.0000000 +00:00,2011-03-16 10:58:28.0000000 +00:00,40.0,KG,2,Closed
236016,800,200000.0,2010-05-31 00:00:00.0000000 +02:00,91900143,1,2010-05-13 07:10:29.0000000 +00:00,2011-03-16 10:58:30.0000000 +00:00,40.0,KG,2,Closed
236016,810,70000.0,2010-05-31 00:00:00.0000000 +02:00,91900302,1,2010-05-14 07:41:34.0000000 +00:00,2011-03-16 10:58:31.0000000 +00:00,40.0,KG,2,Closed
236016,820,25000.0,2010-05-31 00:00:00.0000000 +02:00,91900330,1,2010-05-14 07:41:34.0000000 +00:00,2011-03-16 10:58:33.0000000 +00:00,40.0,KG,2,Closed
236016,830,175000.0,2010-06-30 00:00:00.0000000 +02:00,91900143,1,2010-06-07 07:51:03.0000000 +00:00,2011-03-16 10:58:36.0000000 +00:00,40.0,KG,2,Closed
236016,840,100000.0,2010-06-30 00:00:00.0000000 +02:00,91900143,1,2010-06-28 11:07:30.0000000 +00:00,2011-03-16 10:58:37.0000000 +00:00,40.0,KG,2,Closed
236016,850,50000.0,2010-06-30 00:00:00.0000000 +02:00,91900302,1,2010-06-28 11:07:30.0000000 +00:00,2011-03-16 10:58:39.0000000 +00:00,40.0,KG,2,Closed
236016,860,25000.0,2010-06-30 00:00:00.0000000 +02:00,91900330,1,2010-06-28 11:07:30.0000000 +00:00,2011-03-16 10:58:40.0000000 +00:00,40.0,KG,2,Closed
236016,870,50000.0,2010-07-31 00:00:00.0000000 +02:00,91900143,1,2010-07-29 11:17:11.0000000 +00:00,2011-03-16 10:58:43.0000000 +00:00,40.0,KG,2,Closed
236016,880,30000.0,2010-07-31 00:00:00.0000000 +02:00,91900302,1,2010-07-30 07:12:55.0000000 +00:00,2011-03-16 10:58:45.0000000 +00:00,40.0,KG,2,Closed
236016,890,30000.0,2010-07-31 00:00:00.0000000 +02:00,91900330,1,2010-07-30 07:12:55.0000000 +00:00,2011-03-16 10:58:47.0000000 +00:00,40.0,KG,2,Closed
236016,900,25000.0,2010-07-31 00:00:00.0000000 +02:00,91900302,1,2010-07-30 07:12:55.0000000 +00:00,2011-03-16 11:00:04.0000000 +00:00,40.0,KG,2,Closed
236016,910,25000.0,2010-07-31 00:00:00.0000000 +02:00,91900330,1,2010-07-30 07:12:55.0000000 +00:00,2011-03-16 11:00:12.0000000 +00:00,40.0,KG,2,Closed
236017,10,100000.0,2010-01-31 00:00:00.0000000 +01:00,91900143,1,2009-11-24 11:54:04.0000000 +00:00,2011-03-18 08:53:08.0000000 +00:00,40.0,KG,2,Closed
236017,20,1000.0,2010-01-31 00:00:00.0000000 +01:00,91900146,1,2009-11-24 11:54:04.0000000 +00:00,2011-03-18 08:53:13.0000000 +00:00,40.0,KG,2,Closed
236017,30,1000.0,2010-01-31 00:00:00.0000000 +01:00,91900160,1,2009-11-24 11:54:04.0000000 +00:00,2011-03-18 08:53:16.0000000 +00:00,40.0,KG,2,Closed
236017,40,25000.0,2010-01-31 00:00:00.0000000 +01:00,91900302,1,2009-11-24 11:54:04.0000000 +00:00,2011-03-18 08:53:17.0000000 +00:00,40.0,KG,2,Closed
236017,50,1000.0,2010-01-31 00:00:00.0000000 +01:00,91900330,1,2009-11-24 11:54:04.0000000 +00:00,2011-03-18 08:53:18.0000000 +00:00,40.0,KG,2,Closed
236017,60,5000.0,2010-01-31 00:00:00.0000000 +01:00,91900871,1,2009-11-24 11:54:04.0000000 +00:00,2011-03-18 08:53:20.0000000 +00:00,40.0,KG,2,Closed
236017,70,100000.0,2010-02-28 00:00:00.0000000 +01:00,91900143,1,2009-11-24 11:54:05.0000000 +00:00,2011-03-18 08:53:23.0000000 +00:00,40.0,KG,2,Closed
236017,80,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900146,1,2009-11-24 11:54:05.0000000 +00:00,2011-03-18 08:53:24.0000000 +00:00,40.0,KG,2,Closed
236017,90,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900160,1,2009-11-24 11:54:05.0000000 +00:00,2011-03-18 08:53:27.0000000 +00:00,40.0,KG,2,Closed
236017,100,25000.0,2010-02-28 00:00:00.0000000 +01:00,91900302,1,2009-11-24 11:54:05.0000000 +00:00,2011-03-18 08:53:28.0000000 +00:00,40.0,KG,2,Closed
236017,110,1000.0,2010-02-28 00:00:00.0000000 +01:00,91900330,1,2009-11-24 11:54:05.0000000 +00:00,2011-03-18 08:53:29.0000000 +00:00,40.0,KG,2,Closed
236017,120,5000.0,2010-02-28 00:00:00.0000000 +01:00,91900871,1,2009-11-24 11:54:05.0000000 +00:00,2011-03-18 08:53:34.0000000 +00:00,40.0,KG,2,Closed
236017,130,100000.0,2010-03-31 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:54:05.0000000 +00:00,2011-03-18 08:53:33.0000000 +00:00,40.0,KG,2,Closed
236017,140,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:35.0000000 +00:00,40.0,KG,2,Closed
236017,150,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:39.0000000 +00:00,40.0,KG,2,Closed
236017,160,25000.0,2010-03-31 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:40.0000000 +00:00,40.0,KG,2,Closed
236017,170,1000.0,2010-03-31 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:41.0000000 +00:00,40.0,KG,2,Closed
236017,180,5000.0,2010-03-31 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:42.0000000 +00:00,40.0,KG,2,Closed
236017,190,100000.0,2010-04-30 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:45.0000000 +00:00,40.0,KG,2,Closed
236017,200,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900146,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:47.0000000 +00:00,40.0,KG,2,Closed
236017,210,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900160,1,2009-11-24 11:54:06.0000000 +00:00,2011-03-18 08:53:48.0000000 +00:00,40.0,KG,2,Closed
236017,220,25000.0,2010-04-30 00:00:00.0000000 +02:00,91900302,1,2009-11-24 11:54:07.0000000 +00:00,2011-03-18 08:53:49.0000000 +00:00,40.0,KG,2,Closed
236017,230,1000.0,2010-04-30 00:00:00.0000000 +02:00,91900330,1,2009-11-24 11:54:07.0000000 +00:00,2011-03-18 08:53:54.0000000 +00:00,40.0,KG,2,Closed
236017,240,5184.0,2010-04-30 00:00:00.0000000 +02:00,91900871,1,2009-11-24 11:54:07.0000000 +00:00,2010-12-31 09:10:28.0000000 +00:00,40.0,KG,2,Closed
236017,250,100000.0,2010-05-31 00:00:00.0000000 +02:00,91900143,1,2009-11-24 11:54:07.0000000 +00:00,2011-03-18 08:53:55.0000000 +00:00,40.0,KG,2,Closed
